id,name,name_zh,glass_type,scene,composition,output_image,status,prompt,prompt_zh
1241,Fernet Frappe,菲奈特冰沙,,菲奈特碎冰环境景,wide environmental / subject small,output/images/1241_fernet_frappe.jpg,success,"Wide environmental still-life, a single stemmed glass standing small within a softly lit setting, subject about a quarter of the frame with ambient space around. A dark cola-brown fernet, ginger and cola frappe over glistening crushed ice, deeply translucent with a minty freshness, a bright English mint sprig tucked in, cool frosty condensation. Warm ambient light with soft blurred bokeh behind kept low in saturation, refined low-key palette, shallow depth of field, 85mm feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",广角环境静物：一只高脚杯较小地立于柔光场景中，主体约占画幅四分之一，四周环境留白。酒体为深可乐棕的菲奈特姜味可乐冰沙，浇于晶莹碎冰上，深邃半透、带薄荷清爽，插一枝鲜亮英国薄荷，杯身凝结冰霜冷珠。暖调环境光配背后低饱和的柔和散景，考究暗调，浅景深，85mm感，超精细，写实，8k。
1243,The Twinger,双姜客,Collins,姜金气泡一角,minimalist negative space / corner,output/images/1243_the_twinger.jpg,success,"Minimalist still-life, a single tall Collins glass pushed to the lower-left corner with vast clean negative space and soft shadow. A pale golden ginger-liqueur and ginger-ale cooler over clear ice, lightly effervescent with fine bubbles rising, gently translucent, two dashes of dark bitters swirling at the top, a lime squeeze, cool condensation. Soft directional daylight grazing from the right, fresh low-saturation palette, shallow depth of field, creamy bokeh, 100mm macro feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",极简静物：一只高身可林杯被推到画面左下角，其余是大片干净负空间与柔和阴影。酒体为淡金色的姜味利口酒姜汁汽水清凉调，浇于通透冰上，轻带气泡、细泡上升，微微半透，顶部两滴深色苦精晕开，一角挤过的青柠，杯身凝结冷珠。右侧柔和定向日光掠过，清新低饱和色调，浅景深奶油散景，100mm微距感，超精细，写实，8k。
1244,No.3 & T,三号金汤力,Rocks Glass,金汤力框景,foreground framing / through blur,output/images/1244_no_3_t.jpg,success,"Layered still-life shot through a soft blurred foreground of lemon slices, a single rocks glass in the mid-ground offset from center, crisp depth. A pale crystal-clear gin and tonic over clear ice, luminous and translucent with lively fine bubbles rising, a fresh lemon slice tucked against the ice, cool condensation beading down. Soft cool directional light against a gentle bokeh backdrop, fresh clean low-key palette, shallow depth of field, creamy bokeh, 85mm macro feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",层次感静物，透过虚化的前景柠檬片拍摄：一只古典杯位于中景、偏离正中，清爽纵深。酒体为淡而晶莹的金汤力，浇于通透冰上，通透发光、细泡活跃上升，一片新鲜柠檬靠在冰旁，杯身凝结冷珠下滑。柔和冷调定向光配轻柔散景背景，清新干净暗调，浅景深奶油散景，85mm微距感，超精细，写实，8k。
1247,San Fran Soda,旧金山苏打,Pint Glass,啤酒金长焦,telephoto compression / off-center third,output/images/1247_san_fran_soda.jpg,success,"Cinematic telephoto still-life, a single pint glass on the right third line with deep compressed creamy bokeh of a warm interior behind, shallow focal plane. A pale golden vodka, lime and steam-beer cooler over clear ice with a light foamy beer cap and fine bubbles, gently translucent, a lemon wedge on the rim, cool condensation. Soft warm directional light rims the glass, relaxed low-key palette, 135mm compression, creamy bokeh, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",电影感长焦静物：一只品脱杯置于右侧三分线，背后是深邃压缩的暖调室内奶油散景，焦平面浅。酒体为淡金色的伏特加青柠蒸汽啤酒清凉调，浇于通透冰上、带一层轻盈啤酒泡沫盖与细泡，微微半透，杯沿一角柠檬，杯身凝结冷珠。柔和暖调定向光勾勒杯身，慵懒暗调，135mm压缩，奶油散景，超精细，写实，8k。
1245,3 & Tree,三号与树,Collins,石榴籽金汤力俯拍,off-center flat lay / top-down,output/images/1245_3_tree.jpg,success,"Overhead top-down flat-lay still-life, a single tall Collins glass placed off-center on a pale surface, clean surrounding space. A pale crystal-clear gin and tonic over clear ice with a ruby-red quinquina float layered on top and a small spoonful of glistening pomegranate seeds floating, lively fine bubbles seen from above, cool condensation ring. Soft diffused daylight casting a gentle shadow, fresh low-saturation palette, shallow depth of field, 100mm feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",90度俯拍平铺静物：一只高身可林杯偏置于浅色台面上，周围留白。酒体为淡而晶莹的金汤力，浇于通透冰上，顶部覆一层红宝石色金鸡纳浮层，漂着一小勺晶亮石榴籽，俯视细泡活跃，台面留一圈冷凝水痕。柔和漫射日光投出淡影，清新低饱和色调，浅景深，100mm感，超精细，写实，8k。
1242,Red Bud Trail,红芽小径,Martini,樱桃红马天尼剪影,distant backlit rim / subject to side,output/images/1242_red_bud_trail.jpg,success,"Quiet cinematic still-life, a single martini glass set small to one side, backlit by a soft warm glow rimming its silhouette, large atmospheric space dominating. A deep cherry-red gin and cherry-liqueur martini with vermouth, richly translucent and glowing garnet, no ice, an expressed orange twist resting on the rim, elegant thin stem. Warm side-back light with a distant tiny accent, serene low-key palette, shallow depth of field, creamy bokeh, 85mm feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",静谧电影感静物：一只马天尼杯较小地置于画面一侧，被柔和暖光逆光勾出轮廓，大片氛围空间主导画面。酒体为深樱桃红的金酒樱桃利口酒味美思马天尼，浓郁半透、泛石榴红光，无冰，杯沿搭一条挤香橙皮，杯脚纤细优雅。暖调侧逆光配远处一点极小暖光，宁静暗调，浅景深奶油散景，85mm感，超精细，写实，8k。
1250,Ch?teau Montifaud on the Rocks,蒙蒂福城堡加冰,,干邑纯饮左置,off-center-left / medium,output/images/1250_ch_teau_montifaud_on_the_rocks.jpg,success,"Elegant spirit-forward still-life of a single rocks glass on aged dark wood, subject on the left third with soft shadowed space to the right, medium shot. A deep amber XO cognac over three clear ice cubes, brilliantly translucent and glowing warmly with rich caramel depth, no garnish, elegant chill sheen and faint condensation. Warm tungsten side light rakes the glass against a dim backdrop, refined low-key palette, shallow depth of field, creamy bokeh, 85mm macro feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",优雅、以烈酒为主角的静物：一只古典杯置于做旧深色木面左侧三分处，右侧柔和阴影留白，中景。酒体为深琥珀色的XO干邑，浇于三块通透冰上，晶莹半透、暖调发光、带浓郁焦糖纵深，无装饰，泛冷凝光泽与微珠。暖钨丝侧光扫过酒杯、映衬昏暗背景，考究暗调，浅景深奶油散景，85mm微距感，超精细，写实，8k。
1251,Ch?teau Montifaud Pink Love,蒙蒂福城堡粉红之爱,,覆盆子香槟右置,off-center-right / medium,output/images/1251_ch_teau_montifaud_pink_love.jpg,success,"Romantic still-life of a single chilled cocktail glass on a pale surface, subject on the right third with airy negative space to the left, medium shot. A rosy pink cognac, lemon and raspberry cocktail topped with chilled champagne, gently translucent with fine bubbles rising, three fresh raspberries resting on the rim, delicate chill sheen, clean stem. Soft bright daylight from the left, fresh pastel low-saturation palette, shallow depth of field, creamy bokeh, 100mm macro feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",浪漫静物：一只冰镇鸡尾酒杯置于浅色台面右侧三分处，左侧轻盈留白，中景。酒体为玫瑰粉的干邑柠檬覆盆子鸡尾酒、以冰镇香槟补顶，微微半透、细泡上升，杯沿架三颗新鲜覆盆子，泛微凉光泽，杯脚洁净。左侧柔和明亮日光，清新粉彩低饱和色调，浅景深奶油散景，100mm微距感，超精细，写实，8k。
1256,Ch?teau Montifaud Lady Touch Triple Sec,蒙蒂福城堡淑女之触橙味利口酒,,薄荷金酸酒仰视,low-angle hero / subject lower third,output/images/1256_ch_teau_montifaud_lady_touch_triple_sec.jpg,success,"Low-angle hero still-life of a single cocktail glass on dark stone, subject in the lower third with dramatic dark space and a soft light bloom above. A pale golden cognac and triple-sec sour with muddled mint, gently cloudy and translucent, no ice, a few fresh mint leaves floating on the surface, a fine delicate sheen, elegant stem. Warm side light rims the bowl against deep shadow, cinematic low-key palette, shallow depth of field, creamy bokeh, 85mm feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",低角度英雄式静物：一只鸡尾酒杯置于深色石面上，主体位于下三分，上方留出戏剧暗部与柔和光晕。酒体为淡金色的干邑橙酒薄荷酸酒，微浑半透，无冰，酒面浮几片新鲜薄荷叶，泛细腻光泽，杯脚优雅。暖侧光勾勒杯身、映衬深暗阴影，电影暗调，浅景深奶油散景，85mm感，超精细，写实，8k。
1262,Marchesa,女侯爵,Old Fashioned Glass,深红樱桃俯45,high-angle 45 overhead / off-center,output/images/1262_marchesa.jpg,success,"Moody high-angle 45-degree still-life of a single Old Fashioned glass on dark slate, subject offset to reveal the surface. A deep red-mahogany maraschino, bitter and cherry-liqueur drink over one large clear ice cube, richly translucent with a garnet glow seen from above, a dark Luxardo cherry and a dehydrated orange wheel garnishing the top, subtle chill sheen. Dramatic warm directional light from upper left casting a crisp shadow, cinematic low-key palette, shallow depth of field, creamy bokeh, 100mm feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",暗调45度高角度俯拍静物：一只古典杯置于深色石板上，主体偏置露出台面。酒体为深红赤褐色的黑樱桃利口酒苦味樱桃调，浇于一块通透大冰上，俯视浓郁半透、泛石榴红光，顶部以一颗深色路萨朵樱桃与一片脱水橙轮装饰，泛冷凝光泽。左上方戏剧暖调定向光投出利落阴影，电影暗调，浅景深奶油散景，100mm感，超精细，写实，8k。
